Date,Store Number,Inventory quantity,sin_day,cos_day,sin_month,cos_month
2017-12-28,3853,35.087,-0.40673664307580015,0.913545457642601,-2.4492935982947064e-16,1.0
2017-12-29,3853,24.392,-0.20791169081775898,0.9781476007338057,-2.4492935982947064e-16,1.0
2017-12-30,3853,4.849,-1.133107779529596e-15,1.0,-2.4492935982947064e-16,1.0
2017-12-31,3853,1.07,0.2079116908177585,0.9781476007338058,-2.4492935982947064e-16,1.0
2018-01-02,3853,-1,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
2018-01-05,3853,8.84,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2018-01-06,3853,1.34,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
2018-01-07,3853,6.605,0.9945218953682733,0.10452846326765346,0.49999999999999994,0.8660254037844387
2018-01-08,3853,-0.465,0.9945218953682734,-0.10452846326765333,0.49999999999999994,0.8660254037844387
2018-01-09,3853,-5.165,0.9510565162951536,-0.30901699437494734,0.49999999999999994,0.8660254037844387
2018-01-10,3853,4.715,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2018-01-11,3853,-1.605,0.7431448254773945,-0.6691306063588579,0.49999999999999994,0.8660254037844387
2018-01-13,3853,15.809,0.40673664307580004,-0.913545457642601,0.49999999999999994,0.8660254037844387
2018-01-14,3853,8.074,0.20791169081775931,-0.9781476007338057,0.49999999999999994,0.8660254037844387
2018-01-15,3853,4.294,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387
2018-01-16,3853,0.474,-0.20791169081775907,-0.9781476007338057,0.49999999999999994,0.8660254037844387
2018-01-17,3853,5.119,-0.4067366430758002,-0.9135454576426009,0.49999999999999994,0.8660254037844387
2018-01-18,3853,23.074,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387
2018-01-19,3853,16.754,-0.743144825477394,-0.6691306063588585,0.49999999999999994,0.8660254037844387
2018-01-20,3853,12.189,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2018-01-21,3853,7.354,-0.9510565162951535,-0.30901699437494756,0.49999999999999994,0.8660254037844387
2018-01-22,3853,3.267,-0.9945218953682733,-0.10452846326765423,0.49999999999999994,0.8660254037844387
2018-01-23,3853,0,-0.9945218953682734,0.10452846326765299,0.49999999999999994,0.8660254037844387
2018-01-24,3853,9.365,-0.9510565162951536,0.30901699437494723,0.49999999999999994,0.8660254037844387
2018-01-25,3853,13.853,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2018-01-26,3853,25.853,-0.743144825477394,0.6691306063588585,0.49999999999999994,0.8660254037844387
2018-01-27,3853,16.628,-0.5877852522924734,0.8090169943749473,0.49999999999999994,0.8660254037844387
2018-01-28,3853,9.668,-0.40673664307580015,0.913545457642601,0.49999999999999994,0.8660254037844387
2018-01-29,3853,14.553,-0.20791169081775898,0.9781476007338057,0.49999999999999994,0.8660254037844387
2018-01-30,3853,10.273,-1.133107779529596e-15,1.0,0.49999999999999994,0.8660254037844387
2018-01-31,3853,3.031,0.2079116908177585,0.9781476007338058,0.49999999999999994,0.8660254037844387
2018-02-03,3853,2.295,0.5877852522924731,0.8090169943749475,0.8660254037844386,0.5000000000000001
2018-02-04,3853,7.525,0.7431448254773941,0.6691306063588582,0.8660254037844386,0.5000000000000001
2018-02-05,3853,-0.37,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
2018-02-06,3853,-5.404,0.9510565162951535,0.30901699437494745,0.8660254037844386,0.5000000000000001
2018-02-07,3853,4.166,0.9945218953682733,0.10452846326765346,0.8660254037844386,0.5000000000000001
2018-02-08,3853,-0.654,0.9945218953682734,-0.10452846326765333,0.8660254037844386,0.5000000000000001
2018-02-09,3853,1.246,0.9510565162951536,-0.30901699437494734,0.8660254037844386,0.5000000000000001
2018-02-10,3853,5.837,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
2018-02-11,3853,-1.178,0.7431448254773945,-0.6691306063588579,0.8660254037844386,0.5000000000000001
2018-02-12,3853,3.167,0.5877852522924732,-0.8090169943749473,0.8660254037844386,0.5000000000000001
2018-02-13,3853,5.542,0.40673664307580004,-0.913545457642601,0.8660254037844386,0.5000000000000001
2018-02-14,3853,2.652,0.20791169081775931,-0.9781476007338057,0.8660254037844386,0.5000000000000001
2018-02-15,3853,-0.112,5.66553889764798e-16,-1.0,0.8660254037844386,0.5000000000000001
2018-02-16,3853,-0.207,-0.20791169081775907,-0.9781476007338057,0.8660254037844386,0.5000000000000001
